id,text,date,source,ticker
2111c1af-99c3-4804-acc5-f432147b5dc9,,,,AAPL
2691967e-f866-44f3-8376-9ed735b14675,,,,AAPL
6b55dd28-5331-4973-83a6-8b0fb9c8d4c9,,,,AAPL
ce229fcf-1ca7-49e2-97ca-317776503ca2,,,,AAPL
0e1621c0-b917-45f6-aa03-03ca1432a2e7,,,,AAPL
7b2cbb45-5e22-4a89-944a-cf98be3d7abc,,,,AAPL
f9df8b2e-2136-45c4-aa74-dbee085b5660,,,,AAPL
7e272188-564f-4a04-a521-132f836a5eac,,,,AAPL
4ce070f8-00d4-453e-a4cc-0de6a5132dda,,,,AAPL
85f0a1c4-409c-4023-b5b0-0ea67a36e320,,,,AAPL
